,participant,trials,event,component,Duration,samples,stim,resp,RT,cue,movement,trigger,data,correct
5747,processed_500Hz_0015_epo,134,3,0,108.0,0,1.0,resp_right,455.0,SP,stim_left,SP/stim_left/resp_right,1.924444794654846e-06,0
5748,processed_500Hz_0015_epo,135,3,0,170.0,0,2.0,resp_left,319.0,SP,stim_right,SP/stim_right/resp_left,3.8140082359313963e-06,0
5749,processed_500Hz_0015_epo,136,3,0,166.0,0,1.0,resp_left,500.0,SP,stim_left,SP/stim_left/resp_left,1.7174724340438842e-06,1
5750,processed_500Hz_0015_epo,138,3,0,110.0,0,2.0,resp_left,581.0,SP,stim_right,SP/stim_right/resp_left,5.24839448928833e-06,0
5751,processed_500Hz_0015_epo,140,3,0,40.0,0,1.0,resp_left,399.0,SP,stim_left,SP/stim_left/resp_left,6.566120386123657e-07,1
5752,processed_500Hz_0015_epo,142,3,0,372.0,0,2.0,resp_left,513.0,SP,stim_right,SP/stim_right/resp_left,1.5264420211315155e-07,0
5753,processed_500Hz_0015_epo,144,3,0,106.0,0,1.0,resp_left,522.0,SP,stim_left,SP/stim_left/resp_left,2.215762138366699e-07,1
5754,processed_500Hz_0015_epo,147,3,0,232.0,0,1.0,resp_right,642.0,SP,stim_left,SP/stim_left/resp_right,-5.78145645558834e-08,0
5755,processed_500Hz_0015_epo,148,3,0,116.0,0,2.0,resp_right,383.0,SP,stim_right,SP/stim_right/resp_right,-2.6098875999450683e-06,1
5756,processed_500Hz_0015_epo,154,3,0,216.0,0,1.0,resp_left,330.0,SP,stim_left,SP/stim_left/resp_left,-5.764391899108887e-06,1
5757,processed_500Hz_0015_epo,157,3,0,260.0,0,2.0,resp_right,403.0,SP,stim_right,SP/stim_right/resp_right,-1.657130479812622e-06,1
5758,processed_500Hz_0015_epo,158,3,0,234.0,0,2.0,resp_left,357.0,SP,stim_right,SP/stim_right/resp_left,-1.143450379371643e-06,0
5759,processed_500Hz_0015_epo,159,3,0,236.0,0,1.0,resp_right,363.0,SP,stim_left,SP/stim_left/resp_right,-5.900266766548156e-07,0
5760,processed_500Hz_0015_epo,163,3,0,166.0,0,1.0,resp_left,523.0,SP,stim_left,SP/stim_left/resp_left,-2.423025369644165e-06,1
5761,processed_500Hz_0015_epo,168,3,0,124.0,0,2.0,resp_right,305.0,SP,stim_right,SP/stim_right/resp_right,2.088969230651855e-06,1
5762,processed_500Hz_0015_epo,169,3,0,212.0,0,2.0,resp_left,339.0,SP,stim_right,SP/stim_right/resp_left,2.8308005332946775e-06,0
5763,processed_500Hz_0015_epo,171,3,0,24.0,0,1.0,resp_right,400.0,SP,stim_left,SP/stim_left/resp_right,3.2664408683776854e-06,0
5764,processed_500Hz_0015_epo,172,3,0,12.0,0,2.0,resp_left,422.0,SP,stim_right,SP/stim_right/resp_left,4.64174222946167e-06,0
5765,processed_500Hz_0015_epo,175,3,0,176.0,0,1.0,resp_left,319.0,SP,stim_left,SP/stim_left/resp_left,-1.1729716062545776e-06,1
5766,processed_500Hz_0015_epo,178,3,0,44.0,0,1.0,resp_right,454.0,SP,stim_left,SP/stim_left/resp_right,9.030058234930037e-08,0
5767,processed_500Hz_0015_epo,179,3,0,270.0,0,1.0,resp_left,424.0,SP,stim_left,SP/stim_left/resp_left,-1.8188588619232177e-06,1
5768,processed_500Hz_0015_epo,181,3,0,242.0,0,2.0,resp_left,387.0,SP,stim_right,SP/stim_right/resp_left,-3.1994159221649166e-06,0
5769,processed_500Hz_0015_epo,184,3,0,46.0,0,2.0,resp_left,368.0,SP,stim_right,SP/stim_right/resp_left,1.2387778609991073e-08,0
5770,processed_500Hz_0015_epo,185,3,0,288.0,0,1.0,resp_right,430.0,SP,stim_left,SP/stim_left/resp_right,-2.0158944129943846e-06,0
5771,processed_500Hz_0015_epo,187,3,0,66.0,0,1.0,resp_right,413.0,SP,stim_left,SP/stim_left/resp_right,1.243453174829483e-07,0
5772,processed_500Hz_0015_epo,189,3,0,34.0,0,1.0,resp_left,414.0,SP,stim_left,SP/stim_left/resp_left,-2.5400683879852296e-06,1
5773,processed_500Hz_0015_epo,190,3,0,36.0,0,2.0,resp_right,383.0,SP,stim_right,SP/stim_right/resp_right,1.6039723530411718e-08,1
5774,processed_500Hz_0015_epo,191,3,0,102.0,0,1.0,resp_left,481.0,SP,stim_left,SP/stim_left/resp_left,-2.497146725654602e-07,1
5775,processed_500Hz_0015_epo,194,3,0,338.0,0,1.0,resp_right,466.0,SP,stim_left,SP/stim_left/resp_right,4.966070875525474e-08,0
5776,processed_500Hz_0015_epo,198,3,0,172.0,0,2.0,resp_right,536.0,SP,stim_right,SP/stim_right/resp_right,1.462864875793457e-06,1
5777,processed_500Hz_0016_epo,6,3,0,388.0,0,2.0,resp_right,740.0,SP,stim_right,SP/stim_right/resp_right,-1.322116494178772e-06,1
5778,processed_500Hz_0016_epo,9,3,0,308.0,0,2.0,resp_right,571.0,SP,stim_right,SP/stim_right/resp_right,-3.12644624710083e-06,1
5779,processed_500Hz_0016_epo,14,3,0,452.0,0,2.0,resp_right,731.0,SP,stim_right,SP/stim_right/resp_right,6.146353483200073e-07,1
5780,processed_500Hz_0016_epo,15,3,0,364.0,0,1.0,resp_left,717.0,SP,stim_left,SP/stim_left/resp_left,2.834191799163818e-06,1
5781,processed_500Hz_0016_epo,16,3,0,450.0,0,1.0,resp_left,559.0,SP,stim_left,SP/stim_left/resp_left,1.4100877046585083e-06,1
5782,processed_500Hz_0016_epo,22,3,0,288.0,0,1.0,resp_left,494.0,SP,stim_left,SP/stim_left/resp_left,-8.075643181800842e-07,1
5783,processed_500Hz_0016_epo,24,3,0,440.0,0,2.0,resp_right,768.0,SP,stim_right,SP/stim_right/resp_right,3.7505829334259034e-07,1
5784,processed_500Hz_0016_epo,25,3,0,268.0,0,2.0,resp_left,508.0,SP,stim_right,SP/stim_right/resp_left,-1.952183365821838e-06,0
5785,processed_500Hz_0016_epo,26,3,0,370.0,0,2.0,resp_right,610.0,SP,stim_right,SP/stim_right/resp_right,9.865542650222778e-07,1
5786,processed_500Hz_0016_epo,27,3,0,246.0,0,2.0,resp_right,495.0,SP,stim_right,SP/stim_right/resp_right,2.358673334121704e-06,1
5787,processed_500Hz_0016_epo,29,3,0,358.0,0,1.0,resp_left,656.0,SP,stim_left,SP/stim_left/resp_left,-6.194334983825683e-06,1
5788,processed_500Hz_0016_epo,33,3,0,230.0,0,2.0,resp_right,505.0,SP,stim_right,SP/stim_right/resp_right,-2.2910358905792237e-06,1
5789,processed_500Hz_0016_epo,36,3,0,164.0,0,1.0,resp_left,436.0,SP,stim_left,SP/stim_left/resp_left,-3.198110580444336e-06,1
5790,processed_500Hz_0016_epo,38,3,0,160.0,0,1.0,resp_left,443.0,SP,stim_left,SP/stim_left/resp_left,-8.942751884460448e-07,1
5791,processed_500Hz_0016_epo,39,3,0,250.0,0,2.0,resp_right,716.0,SP,stim_right,SP/stim_right/resp_right,-2.318345546722412e-06,1
5792,processed_500Hz_0016_epo,41,3,0,144.0,0,2.0,resp_right,404.0,SP,stim_right,SP/stim_right/resp_right,-5.9239630699157715e-06,1
5793,processed_500Hz_0016_epo,45,3,0,118.0,0,2.0,resp_left,484.0,SP,stim_right,SP/stim_right/resp_left,5.971380233764648e-06,0
5794,processed_500Hz_0016_epo,52,3,0,380.0,0,2.0,resp_left,488.0,SP,stim_right,SP/stim_right/resp_left,9.661845564842223e-07,0
5795,processed_500Hz_0016_epo,53,3,0,180.0,0,2.0,resp_left,478.0,SP,stim_right,SP/stim_right/resp_left,-1.2919520139694213e-06,0
5796,processed_500Hz_0016_epo,56,3,0,332.0,0,1.0,resp_right,589.0,SP,stim_left,SP/stim_left/resp_right,3.43646764755249e-07,0
5797,processed_500Hz_0016_epo,57,3,0,482.0,0,2.0,resp_right,613.0,SP,stim_right,SP/stim_right/resp_right,-7.289502620697021e-06,1
5798,processed_500Hz_0016_epo,59,3,0,382.0,0,2.0,resp_right,688.0,SP,stim_right,SP/stim_right/resp_right,3.812371253967285e-06,1
5799,processed_500Hz_0016_epo,60,3,0,438.0,0,1.0,resp_right,539.0,SP,stim_left,SP/stim_left/resp_right,8.239383101463317e-07,0
5800,processed_500Hz_0016_epo,61,3,0,280.0,0,1.0,resp_right,527.0,SP,stim_left,SP/stim_left/resp_right,1.5331861972808838e-06,0
5801,processed_500Hz_0016_epo,62,3,0,156.0,0,1.0,resp_left,410.0,SP,stim_left,SP/stim_left/resp_left,-1.5698771476745605e-06,1
5802,processed_500Hz_0016_epo,63,3,0,188.0,0,1.0,resp_right,520.0,SP,stim_left,SP/stim_left/resp_right,-1.118699312210083e-06,0
5803,processed_500Hz_0016_epo,64,3,0,166.0,0,1.0,resp_right,573.0,SP,stim_left,SP/stim_left/resp_right,1.7367962598800659e-06,0
5804,processed_500Hz_0016_epo,66,3,0,402.0,0,1.0,resp_right,856.0,SP,stim_left,SP/stim_left/resp_right,-1.3387876749038697e-06,0
5805,processed_500Hz_0016_epo,67,3,0,340.0,0,1.0,resp_right,576.0,SP,stim_left,SP/stim_left/resp_right,-2.6481649875640867e-06,0
5806,processed_500Hz_0016_epo,69,3,0,76.0,0,2.0,resp_left,476.0,SP,stim_right,SP/stim_right/resp_left,-1.6092472076416014e-06,0
5807,processed_500Hz_0016_epo,70,3,0,100.0,0,1.0,resp_left,374.0,SP,stim_left,SP/stim_left/resp_left,1.0795917510986328e-06,1
5808,processed_500Hz_0016_epo,72,3,0,222.0,0,2.0,resp_right,577.0,SP,stim_right,SP/stim_right/resp_right,-2.4285528659820554e-06,1
5809,processed_500Hz_0016_epo,73,3,0,358.0,0,2.0,resp_right,458.0,SP,stim_right,SP/stim_right/resp_right,2.329298496246338e-06,1
5810,processed_500Hz_0016_epo,74,3,0,136.0,0,1.0,resp_right,521.0,SP,stim_left,SP/stim_left/resp_right,1.9172407388687134e-06,0
5811,processed_500Hz_0016_epo,76,3,0,64.0,0,1.0,resp_right,385.0,SP,stim_left,SP/stim_left/resp_right,1.5336056947708128e-06,0
5812,processed_500Hz_0016_epo,77,3,0,376.0,0,1.0,resp_left,547.0,SP,stim_left,SP/stim_left/resp_left,1.2780240774154663e-06,1
5813,processed_500Hz_0016_epo,79,3,0,156.0,0,2.0,resp_left,405.0,SP,stim_right,SP/stim_right/resp_left,-3.5745582580566403e-06,0
5814,processed_500Hz_0016_epo,80,3,0,86.0,0,1.0,resp_left,366.0,SP,stim_left,SP/stim_left/resp_left,-1.1050542593002319e-06,1
5815,processed_500Hz_0016_epo,81,3,0,298.0,0,2.0,resp_right,629.0,SP,stim_right,SP/stim_right/resp_right,8.938713073730468e-07,1
5816,processed_500Hz_0016_epo,82,3,0,62.0,0,2.0,resp_right,460.0,SP,stim_right,SP/stim_right/resp_right,-3.077608823776245e-06,1
5817,processed_500Hz_0016_epo,83,3,0,202.0,0,1.0,resp_right,450.0,SP,stim_left,SP/stim_left/resp_right,-1.6560604572296143e-06,0
5818,processed_500Hz_0016_epo,85,3,0,236.0,0,2.0,resp_right,393.0,SP,stim_right,SP/stim_right/resp_right,-1.8588553667068481e-06,1
5819,processed_500Hz_0016_epo,86,3,0,286.0,0,1.0,resp_right,657.0,SP,stim_left,SP/stim_left/resp_right,-9.04539406299591e-07,0
5820,processed_500Hz_0016_epo,87,3,0,246.0,0,1.0,resp_right,623.0,SP,stim_left,SP/stim_left/resp_right,4.521620750427246e-06,0
5821,processed_500Hz_0016_epo,91,3,0,194.0,0,1.0,resp_left,467.0,SP,stim_left,SP/stim_left/resp_left,-2.0304069519042966e-06,1
5822,processed_500Hz_0016_epo,92,3,0,196.0,0,1.0,resp_left,561.0,SP,stim_left,SP/stim_left/resp_left,-2.6156103610992432e-06,1
5823,processed_500Hz_0016_epo,93,3,0,80.0,0,1.0,resp_right,402.0,SP,stim_left,SP/stim_left/resp_right,1.2189846038818359e-06,0
5824,processed_500Hz_0016_epo,94,3,0,150.0,0,2.0,resp_right,418.0,SP,stim_right,SP/stim_right/resp_right,1.182373285293579e-06,1
5825,processed_500Hz_0016_epo,96,3,0,156.0,0,1.0,resp_left,511.0,SP,stim_left,SP/stim_left/resp_left,-3.824723482131958e-06,1
5826,processed_500Hz_0016_epo,103,3,0,422.0,0,2.0,resp_right,486.0,SP,stim_right,SP/stim_right/resp_right,8.238597512245178e-07,1
5827,processed_500Hz_0016_epo,107,3,0,274.0,0,2.0,resp_right,375.0,SP,stim_right,SP/stim_right/resp_right,1.7835232019424437e-06,1
5828,processed_500Hz_0016_epo,109,3,0,286.0,0,1.0,resp_right,377.0,SP,stim_left,SP/stim_left/resp_right,-1.3776909112930297e-06,0
5829,processed_500Hz_0016_epo,110,3,0,288.0,0,2.0,resp_right,582.0,SP,stim_right,SP/stim_right/resp_right,7.712382823228835e-08,1
5830,processed_500Hz_0016_epo,112,3,0,284.0,0,1.0,resp_left,624.0,SP,stim_left,SP/stim_left/resp_left,-3.237034797668457e-06,1
5831,processed_500Hz_0016_epo,115,3,0,140.0,0,1.0,resp_right,468.0,SP,stim_left,SP/stim_left/resp_right,-1.6156660318374633e-06,0
5832,processed_500Hz_0016_epo,116,3,0,224.0,0,1.0,resp_right,456.0,SP,stim_left,SP/stim_left/resp_right,-2.6576876640319824e-06,0
5833,processed_500Hz_0016_epo,117,3,0,166.0,0,2.0,resp_right,491.0,SP,stim_right,SP/stim_right/resp_right,3.8195973634719844e-07,1
5834,processed_500Hz_0016_epo,118,3,0,210.0,0,2.0,resp_right,542.0,SP,stim_right,SP/stim_right/resp_right,-1.5544296503067016e-06,1
5835,processed_500Hz_0016_epo,119,3,0,128.0,0,1.0,resp_left,491.0,SP,stim_left,SP/stim_left/resp_left,-2.326954126358032e-06,1
5836,processed_500Hz_0016_epo,121,3,0,200.0,0,1.0,resp_right,474.0,SP,stim_left,SP/stim_left/resp_right,5.865673065185546e-06,0
5837,processed_500Hz_0016_epo,122,3,0,246.0,0,1.0,resp_left,577.0,SP,stim_left,SP/stim_left/resp_left,-1.5163205564022065e-07,1
5838,processed_500Hz_0016_epo,129,3,0,232.0,0,1.0,resp_right,643.0,SP,stim_left,SP/stim_left/resp_right,3.161844968795776e-06,0
5839,processed_500Hz_0016_epo,130,3,0,122.0,0,2.0,resp_right,367.0,SP,stim_right,SP/stim_right/resp_right,1.5938007831573485e-06,1
5840,processed_500Hz_0016_epo,132,3,0,200.0,0,1.0,resp_right,510.0,SP,stim_left,SP/stim_left/resp_right,-2.8667566776275634e-06,0
5841,processed_500Hz_0016_epo,133,3,0,156.0,0,1.0,resp_right,485.0,SP,stim_left,SP/stim_left/resp_right,-2.421652525663376e-07,0
5842,processed_500Hz_0016_epo,137,3,0,454.0,0,2.0,resp_left,535.0,SP,stim_right,SP/stim_right/resp_left,1.9417134523391724e-06,0
5843,processed_500Hz_0016_epo,141,3,0,438.0,0,2.0,resp_right,604.0,SP,stim_right,SP/stim_right/resp_right,3.0442121028900144e-06,1
5844,processed_500Hz_0016_epo,145,3,0,252.0,0,2.0,resp_right,488.0,SP,stim_right,SP/stim_right/resp_right,5.35029935836792e-06,1
5845,processed_500Hz_0016_epo,146,3,0,284.0,0,1.0,resp_left,597.0,SP,stim_left,SP/stim_left/resp_left,7.361384481191635e-08,1
5846,processed_500Hz_0016_epo,147,3,0,408.0,0,1.0,resp_right,514.0,SP,stim_left,SP/stim_left/resp_right,-4.3959319591522215e-07,0
5847,processed_500Hz_0016_epo,149,3,0,240.0,0,1.0,resp_right,493.0,SP,stim_left,SP/stim_left/resp_right,3.5289652347564698e-06,0
5848,processed_500Hz_0016_epo,150,3,0,272.0,0,2.0,resp_right,512.0,SP,stim_right,SP/stim_right/resp_right,1.7313122749328612e-06,1
5849,processed_500Hz_0016_epo,151,3,0,192.0,0,2.0,resp_right,429.0,SP,stim_right,SP/stim_right/resp_right,2.4846398830413816e-06,1
5850,processed_500Hz_0016_epo,155,3,0,114.0,0,1.0,resp_left,429.0,SP,stim_left,SP/stim_left/resp_left,-1.7017896175384522e-06,1
5851,processed_500Hz_0016_epo,156,3,0,270.0,0,2.0,resp_right,594.0,SP,stim_right,SP/stim_right/resp_right,1.7794864177703856e-06,1
5852,processed_500Hz_0016_epo,157,3,0,142.0,0,1.0,resp_right,393.0,SP,stim_left,SP/stim_left/resp_right,-1.0724475383758545e-06,0
5853,processed_500Hz_0016_epo,161,3,0,50.0,0,1.0,resp_right,426.0,SP,stim_left,SP/stim_left/resp_right,-3.53945517539978e-06,0
5854,processed_500Hz_0016_epo,162,3,0,174.0,0,1.0,resp_right,524.0,SP,stim_left,SP/stim_left/resp_right,-1.8720408678054808e-06,0
5855,processed_500Hz_0016_epo,163,3,0,188.0,0,2.0,resp_right,438.0,SP,stim_right,SP/stim_right/resp_right,-2.0087959766387937e-06,1
5856,processed_500Hz_0016_epo,164,3,0,302.0,0,2.0,resp_right,539.0,SP,stim_right,SP/stim_right/resp_right,3.1771752834320068e-06,1
5857,processed_500Hz_0016_epo,166,3,0,66.0,0,2.0,resp_left,461.0,SP,stim_right,SP/stim_right/resp_left,4.013330340385437e-07,0
5858,processed_500Hz_0016_epo,170,3,0,196.0,0,2.0,resp_right,433.0,SP,stim_right,SP/stim_right/resp_right,1.999939441680908e-06,1
5859,processed_500Hz_0016_epo,173,3,0,398.0,0,1.0,resp_right,786.0,SP,stim_left,SP/stim_left/resp_right,9.601097553968429e-08,0
5860,processed_500Hz_0016_epo,177,3,0,130.0,0,2.0,resp_right,522.0,SP,stim_right,SP/stim_right/resp_right,4.333817958831787e-07,1
5861,processed_500Hz_0016_epo,180,3,0,222.0,0,2.0,resp_right,367.0,SP,stim_right,SP/stim_right/resp_right,3.0873718857765197e-07,1
5862,processed_500Hz_0016_epo,181,3,0,366.0,0,1.0,resp_right,462.0,SP,stim_left,SP/stim_left/resp_right,-3.122055768966675e-06,0
5863,processed_500Hz_0016_epo,183,3,0,136.0,0,1.0,resp_left,432.0,SP,stim_left,SP/stim_left/resp_left,-3.3797810077667237e-06,1
5864,processed_500Hz_0016_epo,184,3,0,66.0,0,2.0,resp_right,511.0,SP,stim_right,SP/stim_right/resp_right,-2.6630489826202392e-06,1
5865,processed_500Hz_0016_epo,186,3,0,256.0,0,2.0,resp_right,509.0,SP,stim_right,SP/stim_right/resp_right,-1.5790876150131226e-06,1
5866,processed_500Hz_0016_epo,187,3,0,300.0,0,2.0,resp_right,538.0,SP,stim_right,SP/stim_right/resp_right,-5.504507422447204e-07,1
5867,processed_500Hz_0016_epo,193,3,0,424.0,0,2.0,resp_left,681.0,SP,stim_right,SP/stim_right/resp_left,-1.1642173528671263e-06,0
5868,processed_500Hz_0016_epo,194,3,0,114.0,0,2.0,resp_left,331.0,SP,stim_right,SP/stim_right/resp_left,-3.0070347785949707e-06,0
5869,processed_500Hz_0016_epo,195,3,0,430.0,0,2.0,resp_right,528.0,SP,stim_right,SP/stim_right/resp_right,1.1551733016967773e-06,1
5870,processed_500Hz_0016_epo,196,3,0,68.0,0,2.0,resp_left,348.0,SP,stim_right,SP/stim_right/resp_left,1.3659106194972991e-07,0
5871,processed_500Hz_0016_epo,197,3,0,96.0,0,1.0,resp_right,549.0,SP,stim_left,SP/stim_left/resp_right,-9.198222160339355e-07,0
5872,processed_500Hz_0016_epo,198,3,0,80.0,0,1.0,resp_left,488.0,SP,stim_left,SP/stim_left/resp_left,-3.6311980336904524e-08,1
5873,processed_500Hz_0016_epo,199,3,0,60.0,0,2.0,resp_right,325.0,SP,stim_right,SP/stim_right/resp_right,-4.090515077114105e-07,1
5874,processed_500Hz_0017_epo,1,3,0,220.0,0,2.0,resp_right,697.0,SP,stim_right,SP/stim_right/resp_right,1.0023288428783417e-07,1
5875,processed_500Hz_0017_epo,4,3,0,510.0,0,1.0,resp_right,647.0,SP,stim_left,SP/stim_left/resp_right,-1.7877874374389648e-06,0
5876,processed_500Hz_0017_epo,6,3,0,178.0,0,1.0,resp_left,587.0,SP,stim_left,SP/stim_left/resp_left,2.5597639083862305e-06,1
5877,processed_500Hz_0017_epo,8,3,0,288.0,0,2.0,resp_left,631.0,SP,stim_right,SP/stim_right/resp_left,5.02694010734558e-07,0
5878,processed_500Hz_0017_epo,9,3,0,836.0,0,2.0,resp_right,953.0,SP,stim_right,SP/stim_right/resp_right,-6.930904388427734e-06,1
5879,processed_500Hz_0017_epo,12,3,0,236.0,0,1.0,resp_left,619.0,SP,stim_left,SP/stim_left/resp_left,-3.7423071861267087e-06,1
5880,processed_500Hz_0017_epo,15,3,0,228.0,0,1.0,resp_left,600.0,SP,stim_left,SP/stim_left/resp_left,6.585434436798095e-06,1
5881,processed_500Hz_0017_epo,16,3,0,242.0,0,1.0,resp_left,544.0,SP,stim_left,SP/stim_left/resp_left,-4.1608233004808423e-08,1
5882,processed_500Hz_0017_epo,18,3,0,206.0,0,1.0,resp_left,602.0,SP,stim_left,SP/stim_left/resp_left,-2.64110267162323e-07,1
5883,processed_500Hz_0017_epo,19,3,0,168.0,0,1.0,resp_left,509.0,SP,stim_left,SP/stim_left/resp_left,-1.1010360717773437e-06,1
5884,processed_500Hz_0017_epo,22,3,0,474.0,0,1.0,resp_left,771.0,SP,stim_left,SP/stim_left/resp_left,2.140204459428787e-07,1
5885,processed_500Hz_0017_epo,23,3,0,272.0,0,2.0,resp_right,641.0,SP,stim_right,SP/stim_right/resp_right,-1.8689584732055663e-06,1
5886,processed_500Hz_0017_epo,24,3,0,330.0,0,2.0,resp_left,674.0,SP,stim_right,SP/stim_right/resp_left,-3.479742705821991e-07,0
5887,processed_500Hz_0017_epo,26,3,0,178.0,0,2.0,resp_right,565.0,SP,stim_right,SP/stim_right/resp_right,-1.1076557636260985e-06,1
5888,processed_500Hz_0017_epo,33,3,0,308.0,0,2.0,resp_left,689.0,SP,stim_right,SP/stim_right/resp_left,-4.908955574035644e-06,0
5889,processed_500Hz_0017_epo,36,3,0,302.0,0,1.0,resp_left,753.0,SP,stim_left,SP/stim_left/resp_left,1.1443151235580445e-06,1
5890,processed_500Hz_0017_epo,37,3,0,504.0,0,2.0,resp_right,857.0,SP,stim_right,SP/stim_right/resp_right,-6.693185865879059e-08,1
5891,processed_500Hz_0017_epo,38,3,0,298.0,0,2.0,resp_left,568.0,SP,stim_right,SP/stim_right/resp_left,3.1757819652557373e-06,0
5892,processed_500Hz_0017_epo,43,3,0,138.0,0,2.0,resp_left,553.0,SP,stim_right,SP/stim_right/resp_left,1.312499165534973e-06,0
5893,processed_500Hz_0017_epo,44,3,0,352.0,0,1.0,resp_left,656.0,SP,stim_left,SP/stim_left/resp_left,4.673634529113769e-06,1
