,b0_true,b0_estimate,lambda_true,lambda_estimate,ndt_true,ndt_estimate,mu1_true,mu1_estimate,mu2_true,mu2_estimate,sigma_z_true,sigma_z_estimate,alpha_true,alpha_estimate,sigma_a_true,sigma_a_estimate
59,2.567535397268277,2.572082063672976,0.9632037126526838,0.9251475744490256,0.9793913996233256,0.9906234581153756,0.6948045913437026,0.7660170275101267,-0.6666754596661142,-0.6681784438945848,0.18045141862522385,0.17111783238470737,-2.0384463220619615,-2.0530844608107435,0.18457564705686008,0.18322359539354713
60,3.836737428244806,4.251138767276444,0.9221153918198708,1.0610179985909796,0.2132023045970304,0.2094641896872552,0.1110444210040149,0.13330427879140477,2.0751944166982716,2.0869333523679066,0.15070213786878675,0.1416721991091579,-2.444185138518362,-2.4404267416163465,0.15840883767085032,0.15189338423501608
61,2.0253850512425706,2.185459643833469,0.9664521520170594,0.9988676276195029,0.3446074329343956,0.33299358932571754,0.2886897065961709,0.36843050641529496,-1.829971000379532,-1.8900608978268256,0.16225311309230966,0.1565701992201211,-2.2553197644882252,-2.2586705273074124,0.08884472687834709,0.08638010872821032
62,3.70867472207459,3.6713242595254156,1.665364939384466,1.4841587862242778,0.9950788760376852,0.9925079510418808,-2.0040581680645593,-2.0365000172494763,0.397330025282723,0.41121611811020653,0.18424561684149224,0.17737423974969346,-1.6109186464640861,-1.6124784810112693,0.17772381851398117,0.1735158730305508
63,2.105383260084508,2.3204744263519435,0.6514517810965431,0.9252303761986362,0.3596668902156382,0.3601007921131233,2.700599661924596,2.717864596377269,0.5362666743739908,0.5709222249100963,0.06625446938514244,0.07114492579260107,-2.065585410106368,-2.069983499801544,0.06378361194832913,0.06297288556384367
64,2.816388279312975,3.6711375669524724,1.437276403134209,2.0,0.9865306929628016,0.968439944336406,2.524361513181728,2.8333663256156623,0.857039201850073,0.8405220359574721,0.16915544624504883,0.15017584291395802,-1.994927826390916,-1.9824443581531046,0.13149354537966784,0.13113806579279985
65,2.3253086286031794,2.8099863894186186,1.3191367483395118,2.0,0.4672461679061554,0.46873589567787577,2.394386522530646,2.599250534194865,-2.719827380817648,-2.938475971013668,0.17312789412993274,0.16676979455199387,-1.5389283455944978,-1.5426743751758398,0.11637261080134022,0.11502766043361187
66,4.9621829731422595,4.864779867532036,0.3528901197860942,0.35028449775980336,0.6457158041466243,0.6412183495544929,-0.06516547169034537,-0.02856312257910693,-0.41439196162040703,-0.3833584947764209,0.1389483918700936,0.14540205421898997,-2.196166836996599,-2.1981657094402838,0.08254742462300657,0.08054726565849814
67,2.687445787158123,2.4174085489400667,1.277940983435667,0.9760576705522416,0.5566250221835384,0.5713811147198848,1.761899961556472,1.7875330025941265,-1.2794473352832847,-1.2695990484609756,0.10254487599120891,0.11442116232529934,-2.1876496239412684,-2.1874610431261177,0.11403494790471191,0.1114202603207187
68,2.496716663245902,3.116360973293091,1.434144566653333,2.0,0.9477849854308031,0.9295309123621027,0.5395816806284961,0.43383659956234694,2.968903651556473,3.0,0.18067861898253865,0.18275303956886427,-2.2621146194760238,-2.2622324157698346,0.10267355686556845,0.10119417250319503
69,3.2911750937330866,3.5666184482320338,0.5022631349450338,0.6818087494002637,0.5032885352495071,0.5066837857096781,-1.3174576608058848,-1.3078954028161496,-2.964706018669153,-3.0,0.10721435034156243,0.11104295658161042,-1.7487477909215021,-1.7477132423794606,0.09577551899819416,0.09511482043809207
70,3.971730454044437,3.920162975932771,0.21474492161051922,0.18693502772701262,0.47501988121279975,0.46480862071672496,0.7027363988950059,0.7046902929374252,0.24986451162448953,0.25414292536198285,0.12277149310067251,0.12379676800977661,-1.6722907037194914,-1.6691450215065253,0.1643108623084191,0.16509315223303195
71,2.844979504463388,2.8379632194226723,1.0424124384125755,1.0867500551195428,0.2900670526691379,0.29907392869626137,-2.239769053555421,-2.2557062465528164,-1.3369054410121135,-1.3822947693193819,0.12339746844425684,0.13020775320898753,-2.2352749638530174,-2.2264206717843784,0.1377305942557645,0.13895239020519226
72,2.4069068068291313,2.606221376428624,0.5919040712733606,0.7424537139750201,0.17757173562194964,0.17517860666724322,-2.2901325027296986,-2.3175643229682974,1.9868034687314318,2.05360449828914,0.12906431975247273,0.13333777702502253,-1.7160358573068013,-1.7120350201283643,0.07955747123233012,0.08137684055402086
73,4.391128225563393,4.2495402678656635,1.9220571137930054,1.5645516708649105,0.5296062598277559,0.5295804054909774,-2.694858211129535,-2.7296271082667714,0.017184218418183406,-0.04984331363567468,0.13483185303239345,0.1379815552695316,-2.232603880762647,-2.2338075457385203,0.07853808427561416,0.07502034143050623
74,4.402697534542727,4.3692899103182405,1.4044835479706277,1.3044895630257254,0.12562491872969064,0.12411997654868007,0.6385665417993129,0.7091026882429003,-0.5979600441492114,-0.6508359759539042,0.07552586341397974,0.07263298700193122,-1.5033088171360447,-1.5003294723298237,0.16690628453093934,0.15726764325801976
75,3.3796711282959455,3.040202844684497,1.8709942715618528,1.6009811911077256,0.6218575762881191,0.6342655955718173,1.0589811183279947,1.0374255397251506,-1.627651071169183,-1.6152300216626205,0.1260828569762939,0.133318901381143,-1.8212876766268367,-1.817398153898138,0.05679358301379973,0.05430146848163801
76,2.3587434230067164,2.372766548087336,0.45928104525878416,0.41916018479202666,0.4705285818072832,0.47051156965350743,2.187676906484096,2.186034266510736,-0.6954848550646562,-0.6537087240070052,0.09677082118468373,0.10464180612480281,-1.6940779890154092,-1.697184845899184,0.052332700673817394,0.05272179502041288
77,4.783556693884818,4.358249400304507,1.8340805698593206,1.497285838893858,0.8050083866876869,0.800999133673858,-0.749593366021718,-0.7454492342277086,1.8803775254144242,1.9508971392087369,0.09098101837604565,0.09290446734042618,-2.284394645859863,-2.2916418521830124,0.13029140866296168,0.122669891571591
78,3.6539331441219436,4.359701095433312,1.472941186466038,2.0,0.5606186054611295,0.5610075963070975,-2.1126680299887015,-2.1247101775717696,2.422949236900866,2.475498239461307,0.05317027489782271,0.05,-1.5254512926198616,-1.5306729614862011,0.08762539825457913,0.08833039413697327
79,2.9593780796499924,3.2246862664459144,0.6096922657164255,0.6845688820225195,0.7721848750309985,0.77849497825777,-1.2126586413348597,-1.2469227191012142,2.0269097376239724,2.11325331588279,0.14037284943956413,0.13388055576874056,-2.3154003025988366,-2.3145304620443707,0.1758444834406948,0.1711458321571595
80,3.8644319846568553,3.8332490139630453,0.5084567559679628,0.47128019789109354,0.23812819074197125,0.23644889696646892,0.997473600803426,1.0097772382641428,1.503223183717181,1.4633253636610568,0.08213140885440327,0.08512485368960547,-1.6833651412866801,-1.686746789482221,0.07138160084078046,0.06864006750011037
81,2.1733992403251565,2.1969748308565746,1.4020769833975053,1.3254306000129104,0.7429468203552324,0.7484512633903451,-0.43891288432777564,-0.5587296043525456,2.8872994496533915,2.9121075175887254,0.05779713990080265,0.05472680326504883,-1.8994012980708805,-1.9067308999806358,0.08738265524845332,0.0877806161348352
