,True_model,G2_ddm,G2_ct_ddm,BIC_ddm,BIC_ct_ddm,lambda,Best_model
248,CTDDM,1499.2328727687238,1099.0377638688774,1524.0913051624127,1123.8961962625663,1.0024061873174552,CTDDM
249,DDM,3177.322621646653,3198.5438800986813,3202.1810540403417,3223.40231249237,0.0,DDM
250,CTDDM,1170.991902347201,488.18551892992673,1195.8503347408898,513.0439513236155,1.3479869498079662,CTDDM
251,DDM,2767.082892107616,2766.661306079731,2791.9413245013047,2791.5197384734197,0.005644677537163311,DDM
252,CTDDM,1349.6635101693762,1070.4078398497154,1374.521942563065,1095.2662722434043,0.6511049598068959,CTDDM
253,DDM,3105.312592561596,3107.9378313342754,3130.171024955285,3132.7962637279643,0.003425519671028686,DDM
254,CTDDM,1154.019923828255,1012.3888823546192,1178.878356221944,1037.247314748308,0.4094067450878324,CTDDM
255,DDM,2388.7276155515774,2398.4459167998666,2413.5860479452663,2423.3043491935555,0.0,DDM
256,CTDDM,1307.3961711305053,1139.3518505781592,1332.2546035241942,1164.210282971848,0.3931692691012242,CTDDM
257,DDM,2192.4338067792014,2253.6504625000507,2217.2922391728903,2278.5088948937396,0.0,DDM
